,State,Station,Year,Month,Date,Day,Wind_Mx_Dir,Wind_Mx_Tim,Wind_Dir_9am,Wind_Dir_3pm,Rain,Min_Temp,Max_Temp,Rain_mm,Wind_Mx_Spd,Temp_9am,RH_9am,Wind_Spd_9am,MSLP_9am,Temp_3pm,RH_3pm,Wind_Spd_3pm,MSLP_3pm,Min_Temp_cat,Max_Temp_cat,Temp_9am_cat,Temp_3pm_cat
10,0,9,0.0,4.0,10.0,5.0,6,14.0,15,8,1,0.2641025641025641,0.24305555555555555,0.04081632653061224,0.2457627118644068,0.2827586206896552,0.7083333333333334,0.15789473684210525,0.6289752650176688,0.2539325842696629,0.5918367346938774,0.23809523809523808,0.6582733812949648,2,2,2,2
11,0,9,0.0,4.0,11.0,6.0,5,12.0,10,10,1,0.15641025641025644,0.14583333333333334,0.0007849293563579277,0.11016949152542373,0.15862068965517243,0.9895833333333334,0.03508771929824561,0.7985865724381647,0.16404494382022472,0.7244897959183673,0.07936507936507936,0.778776978417266,1,1,1,1
12,0,9,0.0,4.0,12.0,0.0,6,13.0,0,8,1,0.16923076923076924,0.2685185185185186,0.0007849293563579277,0.23728813559322032,0.20229885057471264,0.9895833333333334,0.17385964912280702,0.8215547703180235,0.29213483146067415,0.4693877551020408,0.2698412698412698,0.7643884892086348,1,2,1,2
13,0,9,0.0,4.0,13.0,1.0,7,15.0,7,7,0,0.158974358974359,0.2870370370370371,0.0,0.14406779661016947,0.17701149425287357,0.8958333333333334,0.08771929824561403,0.7985865724381647,0.31235955056179776,0.33673469387755095,0.1746031746031746,0.7697841726618719,1,2,1,2
14,0,9,0.0,4.0,14.0,2.0,6,13.0,10,7,0,0.11025641025641028,0.27314814814814814,0.0,0.14406779661016947,0.1839080459770115,0.7708333333333334,0.07017543859649122,0.8445229681978823,0.298876404494382,0.26530612244897955,0.1746031746031746,0.8003597122302182,0,2,1,2
15,0,9,0.0,4.0,15.0,3.0,13,14.0,0,14,0,0.20256410256410257,0.30787037037037046,0.0,0.14406779661016947,0.271264367816092,0.7708333333333334,0.17385964912280702,0.8197879858657267,0.3348314606741573,0.4285714285714285,0.07936507936507936,0.7553956834532372,1,2,2,3
16,0,9,0.0,4.0,16.0,4.0,7,13.0,3,7,0,0.158974358974359,0.31018518518518523,0.0,0.2627118644067796,0.21149425287356322,0.84375,0.03508771929824561,0.8003533568904615,0.33932584269662924,0.4285714285714285,0.23809523809523808,0.7571942446043174,1,2,1,3
17,0,9,0.0,4.0,17.0,5.0,9,22.0,11,16,0,0.14871794871794874,0.3125,0.0,0.14406779661016947,0.22758620689655173,0.8125,0.12280701754385964,0.8498233215547693,0.3415730337078651,0.2959183673469387,0.1111111111111111,0.8075539568345356,1,2,2,3
18,0,9,0.0,4.0,18.0,6.0,6,13.0,12,8,0,0.2435897435897436,0.3055555555555556,0.0,0.1271186440677966,0.2873563218390805,0.8541666666666666,0.03508771929824561,0.8639575971731475,0.3168539325842697,0.510204081632653,0.1746031746031746,0.8003597122302182,1,2,2,2
19,0,9,0.0,4.0,19.0,0.0,6,15.0,0,7,0,0.2692307692307692,0.31712962962962965,0.0,0.2796610169491525,0.24367816091954023,0.90625,0.17385964912280702,0.7879858657243801,0.3415730337078651,0.4999999999999999,0.2857142857142857,0.7194244604316538,2,2,2,3
20,0,9,0.0,4.0,20.0,1.0,7,14.0,4,7,0,0.2974358974358975,0.36111111111111116,0.0,0.2966101694915254,0.39080459770114945,0.7083333333333334,0.2631578947368421,0.7385159010600724,0.348314606741573,0.5408163265306122,0.4126984126984127,0.7194244604316538,2,3,3,3
21,0,9,0.0,4.0,21.0,2.0,3,13.0,0,8,0,0.23846153846153847,0.3472222222222222,0.0,0.15254237288135591,0.271264367816092,0.84375,0.17385964912280702,0.8021201413427583,0.3640449438202247,0.4183673469387755,0.1746031746031746,0.7661870503597115,1,3,2,3
22,0,9,0.0,4.0,22.0,3.0,7,14.0,11,7,0,0.32564102564102565,0.31712962962962965,0.0,0.22033898305084745,0.30114942528735633,0.8541666666666666,0.12280701754385964,0.8144876325088326,0.33932584269662924,0.4795918367346938,0.2698412698412698,0.75,2,2,2,3
23,0,9,0.0,4.0,23.0,4.0,6,15.0,6,7,0,0.1435897435897436,0.27083333333333337,0.0,0.20338983050847456,0.1632183908045977,0.9895833333333334,0.08771929824561403,0.7367491166077755,0.29213483146067415,0.4795918367346938,0.23809523809523808,0.6834532374100739,1,2,1,2
24,0,9,0.0,4.0,24.0,5.0,7,12.0,0,15,0,0.19743589743589746,0.3310185185185186,0.0,0.3559322033898305,0.25057471264367814,0.84375,0.17385964912280702,0.6554770318021212,0.3325842696629214,0.4693877551020408,0.31746031746031744,0.5809352517985609,1,2,2,2
25,0,9,0.0,4.0,25.0,6.0,14,4.0,8,8,1,0.3717948717948718,0.20138888888888892,0.03139717425431711,0.3728813559322034,0.30574712643678165,0.78125,0.3157894736842105,0.5441696113074208,0.2157303370786517,0.43877551020408156,0.38095238095238093,0.5305755395683462,2,1,2,1
26,0,9,0.0,4.0,26.0,0.0,6,7.0,15,15,1,0.30000000000000004,0.07870370370370372,0.0015698587127158554,0.516949152542373,0.1839080459770115,0.7708333333333334,0.42105263157894735,0.43286219081272037,0.08314606741573034,0.5816326530612245,0.5555555555555555,0.4334532374100739,2,0,1,0
27,0,9,0.0,4.0,27.0,1.0,7,19.0,7,7,1,0.258974358974359,0.10879629629629634,0.0015698587127158554,0.49999999999999994,0.20229885057471264,0.65625,0.5087719298245613,0.5194346289752652,0.07865168539325841,0.836734693877551,0.492063492063492,0.4802158273381316,2,0,1,0
28,0,9,0.0,4.0,28.0,2.0,7,8.0,7,15,1,0.31794871794871793,0.09490740740740744,0.004709576138147566,0.5677966101694916,0.22528735632183908,0.8854166666666666,0.7719298245614035,0.3551236749116633,0.12359550561797751,0.5918367346938774,0.4603174603174603,0.35611510791366996,2,0,2,1
29,0,9,0.0,4.0,29.0,3.0,15,16.0,4,8,1,0.17948717948717952,0.1226851851851852,0.008634222919937205,0.2966101694915254,0.1632183908045977,0.6770833333333334,0.12280701754385964,0.5883392226148416,0.15505617977528086,0.4183673469387755,0.2857142857142857,0.5971223021582759,1,1,1,1
30,0,9,0.0,4.0,30.0,4.0,3,12.0,12,4,0,0.08205128205128207,0.14583333333333334,0.0,0.2457627118644068,0.1310344827586207,0.9270833333333334,0.03508771929824561,0.699646643109542,0.17303370786516853,0.6326530612244897,0.31746031746031744,0.6942446043165482,0,1,1,1
31,0,9,0.0,5.0,0.0,5.0,8,13.0,0,12,1,0.13333333333333336,0.2199074074074074,0.0007849293563579277,0.23728813559322032,0.1425287356321839,0.9895833333333334,0.17385964912280702,0.8056537102473484,0.24719101123595505,0.4999999999999999,0.14285714285714285,0.794964028776981,1,1,1,2
32,0,9,0.0,5.0,1.0,6.0,6,14.0,0,7,0,0.11025641025641028,0.23148148148148148,0.0,0.23728813559322032,0.1471264367816092,0.8958333333333334,0.17385964912280702,0.7915194346289773,0.251685393258427,0.4999999999999999,0.2857142857142857,0.7050359712230225,0,2,1,2
33,0,9,0.0,5.0,2.0,0.0,8,23.0,4,8,1,0.22564102564102567,0.13194444444444445,0.0015698587127158554,0.4661016949152542,0.22528735632183908,0.8645833333333334,0.15789473684210525,0.5759717314487638,0.11235955056179774,0.6326530612244897,0.23809523809523808,0.5215827338129486,1,1,2,1
34,0,9,0.0,5.0,3.0,1.0,8,6.0,9,12,1,0.2641025641025641,0.13194444444444445,0.014128728414442699,0.5677966101694916,0.19999999999999998,0.65625,0.6491228070175438,0.6148409893992941,0.1348314606741573,0.5816326530612245,0.5555555555555555,0.6510791366906474,2,1,1,1
35,0,9,0.0,5.0,4.0,2.0,8,0.0,9,11,0,0.2358974358974359,0.15277777777777782,0.0,0.3728813559322034,0.22988505747126436,0.6145833333333334,0.2982456140350877,0.795053003533571,0.17752808988764046,0.4897959183673469,0.1746031746031746,0.7823741007194265,1,1,2,1
36,0,9,0.0,5.0,5.0,3.0,13,16.0,5,8,0,0.05128205128205131,0.20601851851851852,0.0,0.14406779661016947,0.08735632183908046,0.9479166666666666,0.03508771929824561,0.8498233215547693,0.22921348314606743,0.4591836734693877,0.1746031746031746,0.8399280575539585,0,1,0,2
37,0,9,0.0,5.0,6.0,4.0,9,4.0,9,7,1,0.11794871794871797,0.26157407407407407,0.0007849293563579277,0.1271186440677966,0.17701149425287357,0.8645833333333334,0.07017543859649122,0.9522968197879891,0.2876404494382023,0.4285714285714285,0.07936507936507936,0.9064748201438881,0,2,1,2
38,0,9,0.0,5.0,7.0,5.0,6,15.0,4,0,0,0.14871794871794874,0.1273148148148148,0.0,0.15254237288135591,0.14482758620689654,0.9895833333333334,0.03508771929824561,0.8568904593639601,0.14831460674157304,0.7755102040816325,0.26428571428571423,0.8057553956834518,1,1,1,1
39,0,9,0.0,5.0,8.0,6.0,7,15.0,0,7,0,0.16666666666666669,0.23842592592592596,0.0,0.22033898305084745,0.15632183908045977,0.9999999999999999,0.17385964912280702,0.7491166077738534,0.23820224719101124,0.693877551020408,0.23809523809523808,0.6870503597122308,1,2,1,2
40,0,9,0.0,5.0,9.0,0.0,6,9.0,7,8,1,0.26666666666666666,0.20370370370370375,0.0015698587127158554,0.4406779661016949,0.30114942528735633,0.9895833333333334,0.6140350877192983,0.6325088339222624,0.20224719101123595,0.846938775510204,0.23809523809523808,0.5989208633093526,2,1,2,1
41,0,9,0.0,5.0,10.0,1.0,7,0.0,10,8,1,0.24871794871794872,0.24537037037037043,0.010989010989010988,0.20338983050847456,0.23678160919540228,0.9895833333333334,0.08771929824561403,0.7438162544169593,0.27415730337078653,0.4693877551020408,0.1746031746031746,0.7284172661870514,1,2,2,2
42,0,9,0.0,5.0,11.0,2.0,6,19.0,1,7,0,0.16666666666666669,0.27083333333333337,0.0,0.4067796610169491,0.1839080459770115,0.9999999999999999,0.0,0.6890459363957611,0.27640449438202247,0.6326530612244897,0.4444444444444444,0.6330935251798557,1,2,1,2
43,0,9,0.0,5.0,12.0,3.0,7,11.0,7,15,1,0.30000000000000004,0.25,0.0070643642072213495,0.3135593220338983,0.3264367816091954,0.9895833333333334,0.3157894736842105,0.5883392226148416,0.24719101123595505,0.5408163265306122,0.3492063492063492,0.5719424460431668,2,2,2,2
44,0,9,0.0,5.0,13.0,4.0,14,15.0,3,15,0,0.0948717948717949,0.20370370370370375,0.0,0.23728813559322032,0.10574712643678161,0.9791666666666666,0.08771929824561403,0.6660777385159022,0.23146067415730337,0.4591836734693877,0.23809523809523808,0.6223021582733814,0,1,0,2
45,0,9,0.0,5.0,14.0,5.0,7,15.0,10,7,0,0.1153846153846154,0.1851851851851852,0.0,0.14406779661016947,0.11264367816091955,0.9895833333333334,0.07017543859649122,0.6925795053003547,0.21797752808988763,0.5918367346938774,0.14285714285714285,0.6600719424460451,0,1,1,1
46,0,9,0.0,5.0,15.0,6.0,6,2.0,4,0,1,0.13076923076923078,0.17361111111111113,0.0007849293563579277,0.1271186440677966,0.1425287356321839,0.9895833333333334,0.0,0.7137809187279167,0.20224719101123595,0.5408163265306122,0.26428571428571423,0.6618705035971217,1,1,1,1
47,0,9,0.0,5.0,16.0,0.0,9,9.0,0,12,0,0.17948717948717952,0.2291666666666667,0.0,0.20338983050847456,0.1908045977011494,0.84375,0.17385964912280702,0.7067137809187294,0.23595505617977525,0.5306122448979591,0.07936507936507936,0.6780575539568368,1,2,1,2
48,0,9,0.0,5.0,17.0,1.0,7,14.0,1,8,0,0.16410256410256413,0.1851851851851852,0.0,0.2966101694915254,0.1632183908045977,0.9895833333333334,0.07017543859649122,0.6643109540636054,0.17528089887640447,0.5816326530612245,0.3492063492063492,0.6187050359712245,1,1,1,1
49,0,9,0.0,5.0,18.0,2.0,14,12.0,0,8,1,0.08205128205128207,0.14351851851851857,0.0015698587127158554,0.20338983050847456,0.10114942528735633,0.9479166666666666,0.17385964912280702,0.699646643109542,0.1685393258426966,0.4285714285714285,0.1111111111111111,0.6834532374100739,0,1,0,1
50,0,9,0.0,5.0,19.0,3.0,3,14.0,12,7,0,0.03846153846153848,0.1226851851851852,0.0,0.2457627118644068,0.08505747126436783,0.8229166666666666,0.0,0.742049469964666,0.1191011235955056,0.4693877551020408,0.20634920634920634,0.6798561151079134,0,1,0,1
51,0,9,0.0,5.0,20.0,4.0,8,14.0,12,9,0,0.02564102564102566,0.13194444444444445,0.0,0.2966101694915254,0.03908045977011495,0.9895833333333334,0.03508771929824561,0.7243816254416977,0.15280898876404492,0.38775510204081626,0.3492063492063492,0.7140287769784202,0,1,0,1
52,0,9,0.0,5.0,21.0,5.0,8,9.0,4,11,0,0.11282051282051284,0.13425925925925927,0.0,0.2796610169491525,0.17471264367816094,0.6875,0.0,0.7862190812720868,0.1595505617977528,0.4285714285714285,0.20634920634920634,0.7625899280575581,0,1,1,1
53,0,9,0.0,5.0,22.0,6.0,11,12.0,10,9,1,0.05384615384615388,0.11805555555555561,0.0007849293563579277,0.3135593220338983,0.18850574712643678,0.7395833333333334,0.22807017543859648,0.795053003533571,0.13707865168539324,0.5612244897959183,0.4126984126984127,0.7877697841726636,0,1,1,1
54,0,9,0.0,5.0,23.0,0.0,2,13.0,10,3,0,0.13076923076923078,0.18287037037037038,0.0,0.2627118644067796,0.1954022988505747,0.8020833333333334,0.12280701754385964,0.8763250883392217,0.1820224719101124,0.5408163265306122,0.2857142857142857,0.8633093525179873,1,1,1,1
55,0,9,0.0,5.0,24.0,1.0,10,0.0,4,3,0,0.0948717948717949,0.23611111111111113,0.0,0.14406779661016947,0.14482758620689654,0.8854166666666666,0.07017543859649122,0.9204946996466425,0.24943820224719104,0.4795918367346938,0.0,0.884892086330936,0,2,1,2
56,0,9,0.0,5.0,25.0,2.0,0,14.0,13,1,0,0.16153846153846155,0.21527777777777782,0.0,0.1694915254237288,0.21839080459770113,0.7916666666666666,0.08771929824561403,0.9575971731448796,0.24044943820224718,0.44897959183673464,0.1111111111111111,0.9190647482014391,1,1,1,2
57,0,9,0.0,5.0,26.0,3.0,9,1.0,11,5,0,0.16153846153846155,0.23611111111111113,0.0,0.1271186440677966,0.19770114942528735,0.9895833333333334,0.07017543859649122,0.9399293286219113,0.2584269662921348,0.5408163265306122,0.07936507936507936,0.8830935251798557,1,2,1,2
58,0,9,0.0,5.0,27.0,4.0,6,13.0,0,7,1,0.1230769230769231,0.25462962962962965,0.0015698587127158554,0.23728813559322032,0.0942528735632184,0.9895833333333334,0.17385964912280702,0.8780918727915221,0.2719101123595506,0.4795918367346938,0.23809523809523808,0.8057553956834518,0,2,0,2
59,0,9,0.0,5.0,28.0,5.0,3,20.0,0,7,0,0.10769230769230771,0.2523148148148149,0.0,0.4406779661016949,0.1517241379310345,0.9895833333333334,0.17385964912280702,0.7650176678445249,0.25617977528089886,0.5510204081632653,0.3492063492063492,0.6294964028776988,0,2,1,2
60,0,9,0.0,5.0,29.0,6.0,6,2.0,4,7,1,0.26153846153846155,0.12962962962962968,0.029042386185243328,0.3728813559322034,0.20919540229885059,0.8125,0.2631578947368421,0.6501766784452307,0.14606741573033705,0.4795918367346938,0.38095238095238093,0.6618705035971217,2,1,1,1
61,0,9,0.0,6.0,0.0,0.0,3,16.0,4,7,1,0.030769230769230785,0.1574074074074074,0.0007849293563579277,0.2457627118644068,0.06436781609195402,0.8958333333333334,0.03508771929824561,0.7491166077738534,0.16629213483146066,0.4897959183673469,0.14285714285714285,0.6762589928057565,0,1,0,1
62,0,9,0.0,6.0,1.0,1.0,7,15.0,5,8,0,0.05897435897435899,0.21527777777777782,0.0,0.2966101694915254,0.06436781609195402,0.9583333333333334,0.0,0.6802120141342769,0.2337078651685393,0.32653061224489793,0.38095238095238093,0.6474820143884905,0,1,0,2
63,0,9,0.0,6.0,2.0,2.0,0,18.0,0,4,0,0.07179487179487182,0.2291666666666667,0.0,0.23728813559322032,0.1632183908045977,0.8333333333333334,0.17385964912280702,0.826855123674914,0.2134831460674157,0.5408163265306122,0.20634920634920634,0.8309352517985644,0,2,1,1
64,0,9,0.0,6.0,3.0,3.0,0,12.0,3,10,0,0.2153846153846154,0.17592592592592596,0.0,0.2796610169491525,0.2574712643678161,0.75,0.08771929824561403,0.946996466431095,0.19101123595505615,0.6530612244897959,0.2698412698412698,0.9388489208633111,1,1,2,1
65,0,9,0.0,6.0,4.0,4.0,0,15.0,1,1,0,0.1512820512820513,0.23379629629629636,0.0,0.2627118644067796,0.19999999999999998,0.9791666666666666,0.08771929824561403,0.9664310954063637,0.20449438202247194,0.7857142857142856,0.1746031746031746,0.9262589928057565,1,2,1,1
66,0,9,0.0,6.0,5.0,5.0,4,14.0,12,2,1,0.2692307692307692,0.2291666666666667,0.0007849293563579277,0.20338983050847456,0.24597701149425286,0.9895833333333334,0.07017543859649122,0.9452296819788018,0.24943820224719104,0.4999999999999999,0.14285714285714285,0.8992805755395707,2,2,2,2
67,0,9,0.0,6.0,6.0,6.0,6,15.0,0,8,1,0.15641025641025644,0.2222222222222223,0.0007849293563579277,0.1271186440677966,0.25517241379310346,0.8229166666666666,0.17385964912280702,0.8851590106007059,0.2449438202247191,0.5918367346938774,0.07936507936507936,0.827338129496404,1,1,2,2
68,0,9,0.0,6.0,7.0,0.0,7,15.0,7,15,0,0.3384615384615385,0.23611111111111113,0.0,0.2796610169491525,0.2827586206896552,0.9583333333333334,0.22807017543859648,0.7385159010600724,0.251685393258427,0.5714285714285714,0.38095238095238093,0.6816546762589937,2,2,2,2
69,0,9,0.0,6.0,8.0,1.0,14,15.0,10,15,0,0.12051282051282053,0.17824074074074078,0.0,0.3135593220338983,0.14022988505747128,0.8958333333333334,0.07017543859649122,0.6731448763250896,0.18651685393258427,0.4693877551020408,0.4126984126984127,0.6187050359712245,0,1,1,1
70,0,9,0.0,6.0,9.0,2.0,6,23.0,7,7,0,0.2512820512820513,0.11805555555555561,0.0,0.4661016949152542,0.23218390804597702,0.8229166666666666,0.2982456140350877,0.6113074204947004,0.13033707865168537,0.6326530612244897,0.4126984126984127,0.5557553956834518,2,1,2,1
71,0,9,0.0,6.0,10.0,3.0,7,1.0,7,7,1,0.30512820512820515,0.11342592592592593,0.003139717425431711,0.49999999999999994,0.22988505747126436,0.65625,0.3508771929824561,0.5017667844522968,0.10786516853932583,0.6530612244897959,0.5555555555555555,0.4928057553956826,2,1,2,0
72,0,9,0.0,6.0,11.0,4.0,7,13.0,8,8,0,0.3487179487179487,0.1712962962962963,0.0,0.5677966101694916,0.2827586206896552,0.65625,0.5087719298245613,0.5,0.15505617977528086,0.7653061224489796,0.7301587301587301,0.46582733812949684,2,1,2,1
73,0,9,0.0,6.0,12.0,5.0,6,0.0,7,15,1,0.23333333333333334,0.06944444444444445,0.010989010989010988,0.5338983050847458,0.1632183908045977,0.6875,0.5789473684210525,0.510600706713781,0.08314606741573034,0.6020408163265305,0.5238095238095238,0.5593525179856123,1,0,1,0
74,0,9,0.0,6.0,13.0,6.0,7,17.0,8,7,0,0.17692307692307693,0.06712962962962965,0.0,0.516949152542373,0.15862068965517243,0.6875,0.5087719298245613,0.6625441696113086,0.053932584269662895,0.683673469387755,0.4126984126984127,0.6043165467625897,1,0,1,0
75,0,9,0.0,6.0,14.0,0.0,14,0.0,14,15,1,0.2692307692307692,0.1643518518518519,0.0007849293563579277,0.4406779661016949,0.2413793103448276,0.6041666666666666,0.15789473684210525,0.5918727915194353,0.19101123595505615,0.44897959183673464,0.4126984126984127,0.6097122302158269,2,1,2,1
76,0,9,0.0,6.0,15.0,1.0,7,9.0,9,15,0,0.09743589743589745,0.19212962962962968,0.0,0.3728813559322034,0.16551724137931034,0.8541666666666666,0.03508771929824561,0.6484098939929339,0.2134831460674157,0.4591836734693877,0.4444444444444444,0.6294964028776988,0,1,1,1
77,0,9,0.0,6.0,16.0,2.0,14,13.0,7,15,0,0.2641025641025641,0.1574074074074074,0.0,0.4406779661016949,0.26666666666666666,0.6458333333333334,0.19298245614035087,0.6289752650176688,0.16404494382022472,0.4897959183673469,0.5238095238095238,0.5629496402877692,2,1,2,1
78,0,9,0.0,6.0,17.0,3.0,7,14.0,15,8,0,0.3025641025641026,0.16898148148148148,0.0,0.3728813559322034,0.26666666666666666,0.53125,0.2982456140350877,0.5671378091872796,0.18426966292134833,0.510204081632653,0.492063492063492,0.577338129496404,2,1,2,1
79,0,9,0.0,6.0,18.0,4.0,3,11.0,8,4,0,0.21025641025641026,0.17592592592592596,0.0,0.2966101694915254,0.22988505747126436,0.7395833333333334,0.3157894736842105,0.6519434628975276,0.19325842696629214,0.6122448979591836,0.38095238095238093,0.6600719424460451,1,1,2,1
80,0,9,0.0,6.0,19.0,5.0,6,15.0,3,7,0,0.13333333333333336,0.16203703703703706,0.0,0.22033898305084745,0.1103448275862069,0.9479166666666666,0.12280701754385964,0.720848056537104,0.19775280898876407,0.6020408163265305,0.23809523809523808,0.6564748201438846,1,1,0,1
81,0,9,0.0,6.0,20.0,6.0,7,13.0,13,7,0,0.030769230769230785,0.23379629629629636,0.0,0.3559322033898305,0.10804597701149427,0.9895833333333334,0.03508771929824561,0.6236749116607783,0.2584269662921348,0.4183673469387755,0.4444444444444444,0.5629496402877692,0,2,0,2
82,0,9,0.0,6.0,21.0,0.0,3,13.0,0,8,0,0.11025641025641028,0.2685185185185186,0.0,0.2457627118644068,0.16091954022988506,0.7916666666666666,0.17385964912280702,0.6166077738515909,0.2898876404494382,0.31632653061224486,0.31746031746031744,0.5593525179856123,0,2,1,2
83,0,9,0.0,6.0,22.0,1.0,14,14.0,7,15,0,0.08974358974358976,0.23842592592592596,0.0,0.4830508474576271,0.28045977011494255,0.5625,0.49122807017543857,0.5777385159010606,0.24269662921348317,0.44897959183673464,0.5555555555555555,0.5593525179856123,0,2,2,2
84,0,9,0.0,6.0,23.0,2.0,14,0.0,15,7,0,0.35128205128205126,0.1805555555555556,0.0,0.4661016949152542,0.26436781609195403,0.5104166666666666,0.3508771929824561,0.6378091872791529,0.20674157303370788,0.44897959183673464,0.4126984126984127,0.6618705035971217,2,1,2,1
85,0,9,0.0,6.0,24.0,3.0,7,15.0,9,7,0,0.02051282051282055,0.23148148148148148,0.0,0.1864406779661017,0.0942528735632184,0.84375,0.12280701754385964,0.779151943462896,0.26516853932584267,0.346938775510204,0.14285714285714285,0.721223021582734,0,2,0,2
86,0,9,0.0,6.0,25.0,4.0,7,14.0,6,15,0,0.10512820512820514,0.12500000000000003,0.0,0.14406779661016947,0.09655172413793103,0.9270833333333334,0.0,0.6943462897526516,0.16404494382022472,0.673469387755102,0.1111111111111111,0.6708633093525194,0,1,0,1
87,0,9,0.0,6.0,26.0,5.0,14,17.0,1,8,1,0.15641025641025644,0.24305555555555555,0.0007849293563579277,0.22033898305084745,0.1517241379310345,0.9999999999999999,0.08771929824561403,0.7296819787985882,0.26516853932584267,0.4693877551020408,0.2698412698412698,0.6906474820143877,1,2,1,2
88,0,9,0.0,6.0,27.0,6.0,6,15.0,4,7,0,0.0666666666666667,0.1990740740740741,0.0,0.2457627118644068,0.12643678160919541,0.9687499999999999,0.0,0.7685512367491185,0.2157303370786517,0.4999999999999999,0.2698412698412698,0.7068345323740992,0,1,1,1
89,0,9,0.0,6.0,28.0,0.0,7,12.0,4,7,0,0.08974358974358976,0.19675925925925927,0.0,0.2966101694915254,0.12643678160919541,0.8854166666666666,0.07017543859649122,0.6872791519434642,0.16404494382022472,0.7244897959183673,0.31746031746031744,0.6420863309352534,0,1,1,1
90,0,9,0.0,6.0,29.0,1.0,10,10.0,10,12,1,0.1153846153846154,0.18287037037037038,0.0007849293563579277,0.2457627118644068,0.19999999999999998,0.7916666666666666,0.22807017543859648,0.7402826855123692,0.20224719101123595,0.33673469387755095,0.07936507936507936,0.7374100719424455,0,1,1,1
91,0,9,0.0,6.0,30.0,2.0,14,13.0,10,14,1,0.07948717948717951,0.1851851851851852,0.0007849293563579277,0.14406779661016947,0.15632183908045977,0.7291666666666666,0.15789473684210525,0.8586572438162534,0.2134831460674157,0.4285714285714285,0.14285714285714285,0.8147482014388494,0,1,1,1
92,0,9,0.0,7.0,0.0,3.0,7,12.0,4,8,0,0.05384615384615388,0.20601851851851852,0.0,0.22033898305084745,0.10574712643678161,0.8229166666666666,0.03508771929824561,0.8392226148409918,0.2337078651685393,0.4693877551020408,0.2857142857142857,0.794964028776981,0,1,0,2
